#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/app/Data_Files/genomes/GCF_013167235.1.fna	NZ_CP038292.1	3710576	3711808	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167275.1.fna	NZ_CP038300.1	3759610	3760842	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167295.1.fna	NZ_CP038302.1	3749250	3750065	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013167295.1.fna	NZ_CP038302.1	3750838	3751674	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013167295.1.fna	NZ_CP038302.1	3751674	3752476	-	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013167295.1.fna	NZ_CP038302.1	3758062	3759267	+	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_013167295.1.fna	NZ_CP038302.1	3853966	3855198	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167315.1.fna	NZ_CP038305.1	3705384	3706616	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167335.1.fna	NZ_CP038309.1	3768394	3769626	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167355.1.fna	NZ_CP038313.1	3709745	3710977	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038324.1	3761620	3762852	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	8980	9540	+	dfrA23_1	1-561/561	===============	0/0	100.00	100.00	resfinder	AJ746361	dfrA23	
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	12678	13544	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	14022	14834	-	aadA2_1	7-819/819	===============	0/0	99.27	100.00	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	137360	138175	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	138236	139039	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	139039	139875	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	141136	142410	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_013167435.1.fna	NZ_CP038326.1	143011	144224	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038328.1	2806726	2807528	+	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038328.1	2807528	2808364	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038328.1	3777195	3778427	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038330.1	44307	45122	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038330.1	45183	45986	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038330.1	45986	46822	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038330.1	48083	49357	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_013167455.1.fna	NZ_CP038330.1	49958	51171	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_013167475.1.fna	NZ_CP038333.1	3719930	3721162	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013167555.1.fna	NZ_CP038344.1	3652715	3653952	-	mdf(A)_1	1-1233/1233	========/======	1/5	100.00	98.14	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168035.1.fna	NZ_CP038398.1	3598196	3599433	-	mdf(A)_1	1-1233/1233	========/======	1/5	100.00	98.14	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168055.1.fna	NZ_CP038402.1	3728166	3728981	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013168055.1.fna	NZ_CP038402.1	3729754	3730590	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013168055.1.fna	NZ_CP038402.1	3730590	3731392	-	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013168055.1.fna	NZ_CP038402.1	3736978	3738183	+	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_013168055.1.fna	NZ_CP038402.1	3823804	3825036	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168095.1.fna	NZ_CP038408.1	3688171	3689403	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168115.1.fna	NZ_CP038412.1	3696800	3698032	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168135.1.fna	NZ_CP038414.1	3749826	3751058	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168155.1.fna	NZ_CP038416.1	3709092	3710324	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013168175.1.fna	NZ_CP038419.1	3672629	3673444	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013168175.1.fna	NZ_CP038419.1	3674217	3675053	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013168175.1.fna	NZ_CP038419.1	3675053	3675855	-	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013168175.1.fna	NZ_CP038419.1	3681441	3682646	+	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_013168175.1.fna	NZ_CP038419.1	3768267	3769499	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013201505.1.fna	NZ_CP053785.1	3037608	3038840	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013201505.1.fna	NZ_CP053786.1	8925	9398	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_013201505.1.fna	NZ_CP053786.1	9529	10317	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_013201505.1.fna	NZ_CP053786.1	12719	13534	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013201505.1.fna	NZ_CP053786.1	90190	91065	+	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	blaCTX-M-1	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	1361334	1362566	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.22	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	3945447	3946262	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	3946323	3947126	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	3947126	3947962	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	3949223	3950497	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_013342925.1.fna	NZ_CP054556.1	3951098	3952311	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049967.1	1318565	1319797	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049968.1	64296	65156	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049968.1	130724	131536	-	blaNDM-1_1	1-813/813	===============	0/0	100.00	100.00	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049968.1	140248	141123	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049969.1	56970	58115	+	blaCMY-6_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	AJ011293	blaCMY-6	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049969.1	89527	90097	+	aac(6')-Ib_1	36-606/606	===============	0/0	94.22	99.30	resfinder	M21682	aac(6')-Ib	Amikacin;Tobramycin
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049969.1	90580	91446	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049969.1	95685	96530	-	rmtC_1	1-846/846	===============	0/0	100.00	100.00	resfinder	AB194779	rmtC	Amikacin;Gentamicin;Tobramycin
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049969.1	102651	103466	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCF_013376575.1.fna	NZ_CP049970.1	9022	9882	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_013376895.1.fna	NZ_CP038859.1	920735	921967	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040090.1	3046248	3047480	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040091.1	5377	6237	-	blaTEM-176_1	1-861/861	===============	0/0	100.00	100.00	resfinder	GU550123	blaTEM-176	
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040091.1	12421	13667	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040091.1	17103	18316	-	floR_2	1-1214/1215	===============	0/0	99.92	98.02	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040091.1	20128	21177	+	cfr_1	1-1050/1050	===============	0/0	100.00	99.91	resfinder	AM408573	cfr	Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040091.1	31580	32395	-	aph(3')-Ia_3	1-816/816	===============	0/0	100.00	99.88	resfinder	EF015636	aph(3')-Ia	
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040092.1	5578	6824	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040092.1	11404	12060	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040092.1	18268	19481	+	floR_2	1-1214/1215	===============	0/0	99.92	98.02	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_013393825.1.fna	NZ_CP040092.1	20082	21356	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_014131595.1.fna	NZ_CP048865.1	3222985	3224217	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.14	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_014131595.1.fna	NZ_CP048866.1	64729	65696	+	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	99.59	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCF_014131595.1.fna	NZ_CP048866.1	66174	67040	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_014131635.1.fna	NZ_CP048870.1	1472595	1473827	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.97	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_014522245.1.fna	NZ_CP058596.1	100251	101111	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_014522245.1.fna	NZ_CP058596.1	3368795	3370027	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.14	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_014605875.1.fna	NZ_CP061329.1	3093610	3094842	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022540.1	3251450	3252682	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022540.1	4168330	4169190	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022540.1	4923760	4924559	-	ant(3'')-Ia_1	170-972/972	..======/======	1/3	82.30	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022540.1	4925225	4925698	-	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	14763	15908	-	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	95828	96370	+	ARR-3_4	1-543/543	===============	0/0	100.00	99.45	resfinder	FM207631	ARR-3	
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	96503	96976	+	dfrA27_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ459817	dfrA27	Trimethoprim
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	97157	98002	+	aadA16_1	1-846/846	===============	0/0	100.00	99.64	resfinder	EU675686	aadA16	Streptomycin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	98433	99299	+	sul1_5	1-867/867	===============	0/0	100.00	99.77	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	103494	104415	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	105348	106208	+	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	aac(3)-IIa	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	107851	111003	-	oqxB_1	1-3153/3153	===============	0/0	100.00	100.00	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	111027	112202	-	oqxA_1	1-1176/1176	===============	0/0	100.00	100.00	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022541.1	118686	119932	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022543.1	31536	32351	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022543.1	33461	34336	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022543.1	37454	38329	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_015139375.1.fna	NZ_AP022545.1	13125	14338	-	floR_2	1-1214/1215	===============	0/0	99.92	98.11	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_015353135.1.fna	NZ_CP064167.1	1309945	1311177	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	3035346	3036578	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	4212285	4213088	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	4213088	4213924	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	4214142	4214955	+	aph(3')-Ia_1	1-814/816	===============	0/0	99.75	99.63	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	4225278	4226483	+	tet(B)_2	1-1206/1206	===============	0/0	100.00	99.92	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062832.1	4229033	4229848	-	sul2_2	1-816/816	===============	0/0	100.00	99.88	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062833.1	78409	79275	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062833.1	85248	86150	-	aac(3)-VIa_2	1-903/903	===============	0/0	100.00	100.00	resfinder	NC_009838	aac(3)-VIa	Gentamicin
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062833.1	86314	87281	-	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	99.59	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062836.1	8516	8989	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062836.1	9120	9908	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062836.1	12310	13125	+	sul2_2	1-816/816	===============	0/0	100.00	99.88	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_015571635.1.fna	NZ_CP062836.1	89426	90301	-	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	blaCTX-M-1	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_016403875.2.fna	NZ_CP075663.1	1552274	1553506	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	2931056	2932261	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	2934626	2935285	+	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622	catA1	Chloramphenicol
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	2941361	2942191	+	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	2942291	2943095	+	ant(3'')-Ia_1	168-972/972	..=============	0/0	82.82	99.63	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	3141958	3143190	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061101.1	4710419	4710892	-	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061102.1	26990	27787	+	blaOXA-181_1	1-798/798	===============	0/0	100.00	100.00	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061102.1	33746	34402	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061102.1	37058	37873	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061102.1	37934	38737	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_016432785.1.fna	NZ_CP061102.1	38737	39573	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
